backend,policy,query_id,canonical_intent_id,language,recoverability,split,action,reason_code,intent_exact,committed_wrong,retrieval_calls,source_calls,steps,unknown_score
bm25,v24,wdi_000465_d3_en,wdi_000465,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,3,0.05479452054794521
bm25,v24,wdi_000465_d5_en,wdi_000465,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,4,0.10647910529310751
bm25,v24,wdi_000465_d0_pt,wdi_000465,pt,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000466_d0_en,wdi_000466,en,CLEAR,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000466_d2_en,wdi_000466,en,SOURCE_RECOVERABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,2,1,2,0.0879120879120879
bm25,v24,wdi_000466_d3_en,wdi_000466,en,SOURCE_RECOVERABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,3,0.05479452054794521
bm25,v24,wdi_000466_d5_en,wdi_000466,en,USER_RESOLVABLE,validation,DEFER,DATA_NOT_AVAILABLE,False,False,2,1,2,0.0879120879120879
bm25,v24,wdi_000466_d0_pt,wdi_000466,pt,CLEAR,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000467_d0_en,wdi_000467,en,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000467_d2_en,wdi_000467,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,4,0.10647910529310751
bm25,v24,wdi_000467_d3_en,wdi_000467,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,3,0.05479452054794521
bm25,v24,wdi_000467_d5_en,wdi_000467,en,USER_RESOLVABLE,development,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,4,0.10647910529310751
bm25,v24,wdi_000467_d0_pt,wdi_000467,pt,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000468_d0_en,wdi_000468,en,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000468_d2_en,wdi_000468,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,2,1,2,0.0879120879120879
bm25,v24,wdi_000468_d3_en,wdi_000468,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,3,0.05479452054794521
bm25,v24,wdi_000468_d5_en,wdi_000468,en,USER_RESOLVABLE,development,DEFER,DATA_NOT_AVAILABLE,False,False,2,1,2,0.0879120879120879
bm25,v24,wdi_000468_d0_pt,wdi_000468,pt,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000469_d0_en,wdi_000469,en,CLEAR,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000469_d2_en,wdi_000469,en,SOURCE_RECOVERABLE,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000469_d3_en,wdi_000469,en,SOURCE_RECOVERABLE,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,3,0.05479452054794521
bm25,v24,wdi_000469_d5_en,wdi_000469,en,USER_RESOLVABLE,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,3,0.05479452054794521
bm25,v24,wdi_000469_d0_pt,wdi_000469,pt,CLEAR,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000470_d0_en,wdi_000470,en,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000470_d2_en,wdi_000470,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,4,0.10647910529310751
bm25,v24,wdi_000470_d3_en,wdi_000470,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,3,0.05479452054794521
bm25,v24,wdi_000470_d5_en,wdi_000470,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,4,0.10647910529310751
bm25,v24,wdi_000470_d0_pt,wdi_000470,pt,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000471_d0_en,wdi_000471,en,CLEAR,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000471_d2_en,wdi_000471,en,SOURCE_RECOVERABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,4,0.10647910529310751
bm25,v24,wdi_000471_d3_en,wdi_000471,en,SOURCE_RECOVERABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,3,0.05479452054794521
bm25,v24,wdi_000471_d5_en,wdi_000471,en,USER_RESOLVABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,4,0.10647910529310751
bm25,v24,wdi_000471_d0_pt,wdi_000471,pt,CLEAR,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000472_d0_en,wdi_000472,en,CLEAR,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000472_d2_en,wdi_000472,en,SOURCE_RECOVERABLE,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,True,False,2,1,2,0.0879120879120879
bm25,v24,wdi_000472_d3_en,wdi_000472,en,SOURCE_RECOVERABLE,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,3,0.05479452054794521
bm25,v24,wdi_000472_d5_en,wdi_000472,en,USER_RESOLVABLE,sealed_test,DEFER,DATA_NOT_AVAILABLE,False,False,2,1,2,0.0879120879120879
bm25,v24,wdi_000472_d0_pt,wdi_000472,pt,CLEAR,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000473_d0_en,wdi_000473,en,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000473_d2_en,wdi_000473,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,4,0.10647910529310751
bm25,v24,wdi_000473_d3_en,wdi_000473,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,3,0.05479452054794521
bm25,v24,wdi_000473_d5_en,wdi_000473,en,USER_RESOLVABLE,development,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,4,0.10647910529310751
bm25,v24,wdi_000473_d0_pt,wdi_000473,pt,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000474_d0_en,wdi_000474,en,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000474_d2_en,wdi_000474,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,4,0.10647910529310751
bm25,v24,wdi_000474_d3_en,wdi_000474,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,3,0.05479452054794521
bm25,v24,wdi_000474_d5_en,wdi_000474,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,4,0.10647910529310751
bm25,v24,wdi_000474_d0_pt,wdi_000474,pt,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000475_d0_en,wdi_000475,en,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000475_d2_en,wdi_000475,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,4,0.10647910529310751
bm25,v24,wdi_000475_d3_en,wdi_000475,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,3,0.05479452054794521
bm25,v24,wdi_000475_d5_en,wdi_000475,en,USER_RESOLVABLE,development,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,4,0.10647910529310751
bm25,v24,wdi_000475_d0_pt,wdi_000475,pt,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000476_d0_en,wdi_000476,en,CLEAR,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000476_d2_en,wdi_000476,en,SOURCE_RECOVERABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,4,0.10647910529310751
bm25,v24,wdi_000476_d3_en,wdi_000476,en,SOURCE_RECOVERABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,3,0.05479452054794521
bm25,v24,wdi_000476_d5_en,wdi_000476,en,USER_RESOLVABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,4,0.10647910529310751
bm25,v24,wdi_000476_d0_pt,wdi_000476,pt,CLEAR,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000477_d0_en,wdi_000477,en,CLEAR,calibration,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000477_d2_en,wdi_000477,en,SOURCE_RECOVERABLE,calibration,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,4,0.10647910529310751
bm25,v24,wdi_000477_d3_en,wdi_000477,en,SOURCE_RECOVERABLE,calibration,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,3,0.05479452054794521
bm25,v24,wdi_000477_d5_en,wdi_000477,en,USER_RESOLVABLE,calibration,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,4,0.10647910529310751
bm25,v24,wdi_000477_d0_pt,wdi_000477,pt,CLEAR,calibration,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000478_d0_en,wdi_000478,en,CLEAR,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000478_d2_en,wdi_000478,en,SOURCE_RECOVERABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000478_d3_en,wdi_000478,en,SOURCE_RECOVERABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,3,0.05479452054794521
bm25,v24,wdi_000478_d5_en,wdi_000478,en,USER_RESOLVABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,3,0.05479452054794521
bm25,v24,wdi_000478_d0_pt,wdi_000478,pt,CLEAR,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000479_d0_en,wdi_000479,en,CLEAR,calibration,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000479_d2_en,wdi_000479,en,SOURCE_RECOVERABLE,calibration,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,4,0.10647910529310751
bm25,v24,wdi_000479_d3_en,wdi_000479,en,SOURCE_RECOVERABLE,calibration,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,3,0.05479452054794521
bm25,v24,wdi_000479_d5_en,wdi_000479,en,USER_RESOLVABLE,calibration,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,4,0.10647910529310751
bm25,v24,wdi_000479_d0_pt,wdi_000479,pt,CLEAR,calibration,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000480_d0_en,wdi_000480,en,CLEAR,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.06557377049180328
bm25,v24,wdi_000480_d2_en,wdi_000480,en,SOURCE_RECOVERABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,4,0.10647910529310751
bm25,v24,wdi_000480_d3_en,wdi_000480,en,SOURCE_RECOVERABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,3,0.06557377049180328
bm25,v24,wdi_000480_d5_en,wdi_000480,en,USER_RESOLVABLE,validation,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,4,0.10647910529310751
bm25,v24,wdi_000480_d0_pt,wdi_000480,pt,CLEAR,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.06557377049180328
bm25,v24,wdi_000481_d0_en,wdi_000481,en,DATA_UNAVAILABLE,development,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000481_d2_en,wdi_000481,en,SOURCE_RECOVERABLE,development,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,3,0.06557377049180328
bm25,v24,wdi_000481_d3_en,wdi_000481,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,3,0.06557377049180328
bm25,v24,wdi_000481_d5_en,wdi_000481,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,4,0.10647910529310751
bm25,v24,wdi_000481_d0_pt,wdi_000481,pt,DATA_UNAVAILABLE,development,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000482_d0_en,wdi_000482,en,DATA_UNAVAILABLE,calibration,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000482_d2_en,wdi_000482,en,SOURCE_RECOVERABLE,calibration,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,3,0.06557377049180328
bm25,v24,wdi_000482_d3_en,wdi_000482,en,USER_RESOLVABLE,calibration,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,3,0.06557377049180328
bm25,v24,wdi_000482_d5_en,wdi_000482,en,USER_RESOLVABLE,calibration,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,4,0.10647910529310751
bm25,v24,wdi_000482_d0_pt,wdi_000482,pt,DATA_UNAVAILABLE,calibration,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000483_d0_en,wdi_000483,en,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000483_d2_en,wdi_000483,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.06557377049180328
bm25,v24,wdi_000483_d3_en,wdi_000483,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,3,0.06557377049180328
bm25,v24,wdi_000483_d5_en,wdi_000483,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,4,0.10647910529310751
bm25,v24,wdi_000483_d0_pt,wdi_000483,pt,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000483_cf_entity_en,wdi_000483,en,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000484_d0_en,wdi_000484,en,DATA_UNAVAILABLE,development,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000484_d2_en,wdi_000484,en,SOURCE_RECOVERABLE,development,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,3,0.06557377049180328
bm25,v24,wdi_000484_d3_en,wdi_000484,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,3,0.06557377049180328
bm25,v24,wdi_000484_d5_en,wdi_000484,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,4,0.10647910529310751
bm25,v24,wdi_000484_d0_pt,wdi_000484,pt,DATA_UNAVAILABLE,development,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000485_d0_en,wdi_000485,en,CLEAR,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000485_d2_en,wdi_000485,en,SOURCE_RECOVERABLE,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.06557377049180328
bm25,v24,wdi_000485_d3_en,wdi_000485,en,USER_RESOLVABLE,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,3,0.06557377049180328
bm25,v24,wdi_000485_d5_en,wdi_000485,en,USER_RESOLVABLE,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,4,0.10647910529310751
bm25,v24,wdi_000485_d0_pt,wdi_000485,pt,CLEAR,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000486_d0_en,wdi_000486,en,DATA_UNAVAILABLE,development,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000486_d2_en,wdi_000486,en,SOURCE_RECOVERABLE,development,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000486_d3_en,wdi_000486,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,4,0.10647910529310751
bm25,v24,wdi_000486_d5_en,wdi_000486,en,USER_RESOLVABLE,development,DEFER,DATA_NOT_AVAILABLE,False,False,2,1,2,0.0879120879120879
bm25,v24,wdi_000486_d0_pt,wdi_000486,pt,DATA_UNAVAILABLE,development,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000487_d0_en,wdi_000487,en,DATA_UNAVAILABLE,sealed_test,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000487_d2_en,wdi_000487,en,SOURCE_RECOVERABLE,sealed_test,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,3,0.06557377049180328
bm25,v24,wdi_000487_d3_en,wdi_000487,en,USER_RESOLVABLE,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,3,0.06557377049180328
bm25,v24,wdi_000487_d5_en,wdi_000487,en,USER_RESOLVABLE,sealed_test,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,4,0.10647910529310751
bm25,v24,wdi_000487_d0_pt,wdi_000487,pt,DATA_UNAVAILABLE,sealed_test,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000488_d0_en,wdi_000488,en,DATA_UNAVAILABLE,development,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000488_d2_en,wdi_000488,en,SOURCE_RECOVERABLE,development,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000488_d3_en,wdi_000488,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,4,0.10647910529310751
bm25,v24,wdi_000488_d5_en,wdi_000488,en,USER_RESOLVABLE,development,DEFER,DATA_NOT_AVAILABLE,False,False,2,1,2,0.0879120879120879
bm25,v24,wdi_000488_d0_pt,wdi_000488,pt,DATA_UNAVAILABLE,development,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000489_d0_en,wdi_000489,en,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000489_d2_en,wdi_000489,en,SOURCE_RECOVERABLE,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000489_d3_en,wdi_000489,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,3,0.05479452054794521
bm25,v24,wdi_000489_d5_en,wdi_000489,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,3,0.05479452054794521
bm25,v24,wdi_000489_d0_pt,wdi_000489,pt,CLEAR,development,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000490_d0_en,wdi_000490,en,DATA_UNAVAILABLE,development,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000490_d2_en,wdi_000490,en,SOURCE_RECOVERABLE,development,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,3,0.06557377049180328
bm25,v24,wdi_000490_d3_en,wdi_000490,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,3,0.06557377049180328
bm25,v24,wdi_000490_d5_en,wdi_000490,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,4,0.10647910529310751
bm25,v24,wdi_000490_d0_pt,wdi_000490,pt,DATA_UNAVAILABLE,development,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000491_d0_en,wdi_000491,en,CLEAR,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000491_d2_en,wdi_000491,en,SOURCE_RECOVERABLE,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.06557377049180328
bm25,v24,wdi_000491_d3_en,wdi_000491,en,USER_RESOLVABLE,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,3,0.06557377049180328
bm25,v24,wdi_000491_d5_en,wdi_000491,en,USER_RESOLVABLE,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,4,0.10647910529310751
bm25,v24,wdi_000491_d0_pt,wdi_000491,pt,CLEAR,sealed_test,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000492_d0_en,wdi_000492,en,DATA_UNAVAILABLE,development,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000492_d2_en,wdi_000492,en,SOURCE_RECOVERABLE,development,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000492_d3_en,wdi_000492,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,4,0.10647910529310751
bm25,v24,wdi_000492_d5_en,wdi_000492,en,USER_RESOLVABLE,development,DEFER,DATA_NOT_AVAILABLE,False,False,2,1,2,0.0879120879120879
bm25,v24,wdi_000492_d0_pt,wdi_000492,pt,DATA_UNAVAILABLE,development,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000493_d0_en,wdi_000493,en,DATA_UNAVAILABLE,development,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000493_d2_en,wdi_000493,en,SOURCE_RECOVERABLE,development,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,3,0.06557377049180328
bm25,v24,wdi_000493_d3_en,wdi_000493,en,USER_RESOLVABLE,development,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,3,0.06557377049180328
bm25,v24,wdi_000493_d5_en,wdi_000493,en,USER_RESOLVABLE,development,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,4,0.10647910529310751
bm25,v24,wdi_000493_d0_pt,wdi_000493,pt,DATA_UNAVAILABLE,development,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000494_d0_en,wdi_000494,en,DATA_UNAVAILABLE,validation,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000494_d2_en,wdi_000494,en,SOURCE_RECOVERABLE,validation,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,3,0.06557377049180328
bm25,v24,wdi_000494_d3_en,wdi_000494,en,USER_RESOLVABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,3,0.06557377049180328
bm25,v24,wdi_000494_d5_en,wdi_000494,en,USER_RESOLVABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,4,0.10647910529310751
bm25,v24,wdi_000494_d0_pt,wdi_000494,pt,DATA_UNAVAILABLE,validation,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000495_d0_en,wdi_000495,en,DATA_UNAVAILABLE,calibration,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000495_d2_en,wdi_000495,en,SOURCE_RECOVERABLE,calibration,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,3,0.06557377049180328
bm25,v24,wdi_000495_d3_en,wdi_000495,en,USER_RESOLVABLE,calibration,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,3,0.06557377049180328
bm25,v24,wdi_000495_d5_en,wdi_000495,en,USER_RESOLVABLE,calibration,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,4,0.10647910529310751
bm25,v24,wdi_000495_d0_pt,wdi_000495,pt,DATA_UNAVAILABLE,calibration,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000496_d0_en,wdi_000496,en,DATA_UNAVAILABLE,calibration,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000496_d2_en,wdi_000496,en,SOURCE_RECOVERABLE,calibration,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,3,0.06557377049180328
bm25,v24,wdi_000496_d3_en,wdi_000496,en,USER_RESOLVABLE,calibration,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,3,0.06557377049180328
bm25,v24,wdi_000496_d5_en,wdi_000496,en,USER_RESOLVABLE,calibration,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,4,0.10647910529310751
bm25,v24,wdi_000496_d0_pt,wdi_000496,pt,DATA_UNAVAILABLE,calibration,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000497_d0_en,wdi_000497,en,CLEAR,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
bm25,v24,wdi_000497_d2_en,wdi_000497,en,SOURCE_RECOVERABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.06557377049180328
bm25,v24,wdi_000497_d3_en,wdi_000497,en,USER_RESOLVABLE,validation,ANSWER,SUFFICIENT_EVIDENCE,False,True,3,1,3,0.06557377049180328
bm25,v24,wdi_000497_d5_en,wdi_000497,en,USER_RESOLVABLE,validation,DEFER,DATA_NOT_AVAILABLE,False,False,3,1,4,0.10647910529310751
bm25,v24,wdi_000497_d0_pt,wdi_000497,pt,CLEAR,validation,ANSWER,SUFFICIENT_EVIDENCE,True,False,3,1,3,0.05479452054794521
